Target,Model1,Model2
0,0.3071511292,0.0002910977
0,0.0732882844,0.0690909999
0,0.0732882844,0.0002853004
0,0.3071511292,0.0003431807
0,0.0732882844,0.0738048866
0,0.0732882844,0.0774953965
0,0.0732882844,0.0037052446
0,0.3071511292,0.0047234132
0,0.0732882844,0.0003697912
0,0.3071511292,0.1005255798
0,0.0732882844,0.0099757731
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002860747
0,0.3071511292,0.0002851388
0,0.0732882844,0.080853954
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072329092
0,0.6524112019,0.0342002132
0,0.0732882844,0.0018263032
0,0.3071511292,0.0041419997
0,0.0732882844,0.0024661778
0,0.3071511292,0.0010512186
0,0.0732882844,0.0003936943
0,0.8069125987,0.0086511621
0,0.3071511292,0.0002851675
0,0.3071511292,0.0068192372
0,0.3071511292,0.0002852928
0,0.0732882844,0.0915414129
0,0.0732882844,0.0064884937
0,0.3071511292,0.0002851902
0,0.0732882844,0.0070842569
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.3071511292,0.0002851387
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.3071511292,0.0005730524
0,0.3071511292,0.0002857238
0,0.0732882844,0.0006035364
0,0.0732882844,0.0482616733
0,0.3071511292,0.000292176
0,0.3071511292,0.0026573454
0,0.0732882844,0.0030557573
0,0.3071511292,0.1057792216
0,0.0732882844,0.0003125551
0,0.0732882844,0.0072492496
0,0.3071511292,0.0002862525
0,0.3071511292,0.0003250884
0,0.0732882844,0.0072150326
0,0.3071511292,0.0014726912
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.3071511292,0.0025381899
0,0.0732882844,0.0072492496
0,0.0732882844,0.0922109539
0,0.0732882844,0.0922109539
0,0.0732882844,0.0072492496
0,0.7593687696,0.8285420821
0,0.0732882844,0.0002905025
0,0.0732882844,0.0004336902
0,0.0732882844,0.0037432123
0,0.3071511292,0.0004626803
0,0.0732882844,0.0003180039
0,0.0732882844,0.029797241
0,0.0732882844,0.0072492496
0,0.0732882844,0.0066153156
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0922109539
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0002852017
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0072492496
0,0.0732882844,0.0771563102
0,0.0732882844,0.0943298146
0,0.0732882844,0.0930631432
0,0.0732882844,0.0087035135
0,0.0732882844,0.0002851972
0,0.0732882844,0.0003200244
0,0.0732882844,0.0002968748
0,0.0732882844,0.0002851385
0,0.7593687696,0.0005962497
0,0.0732882844,0.0006382446
0,0.0732882844,0.000824237
0,0.0732882844,0.0002851385
0,0.0732882844,0.0003063355
0,0.0732882844,0.0024600066
0,0.0732882844,0.0004172791
0,0.0732882844,0.0069723278
0,0.0732882844,0.0011453069
0,0.0732882844,0.0072624692
0,0.0732882844,0.2095534148
0,0.0732882844,0.0069004448
0,0.0732882844,0.0002863978
0,0.0732882844,0.0002851815
0,0.0732882844,0.0002861095
0,0.0732882844,0.0072354327
0,0.0732882844,0.0008359216
0,0.0732882844,0.0002851386
0,0.0732882844,0.0008689351
0,0.0732882844,0.0002851815
0,0.0732882844,0.0072496105
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072356872
0,0.0732882844,0.0072417572
0,0.0732882844,0.0060032535
0,0.0732882844,0.0069270066
0,0.0732882844,0.085168332
0,0.3071511292,0.0071830433
0,0.0732882844,0.1615959501
0,0.6524112019,0.0145556469
0,0.0732882844,0.1162284423
0,0.0732882844,0.0002851385
0,0.0732882844,0.000326437
0,0.3071511292,0.0003049857
0,0.0732882844,0.0773256046
0,0.3071511292,0.7381783717
0,0.3071511292,0.0121389688
0,0.6524112019,0.448515646
0,0.3071511292,0.0970428245
0,0.0732882844,0.0768192112
0,0.0732882844,0.0170899297
0,0.0732882844,0.0170899297
0,0.0732882844,0.000388047
0,0.0732882844,0.0002851385
0,0.0732882844,0.0059406743
0,0.6524112019,0.6764353673
0,0.6524112019,0.003903815
0,0.0732882844,0.0074912679
0,0.0732882844,0.0156690869
0,0.0732882844,0.0301877018
0,0.0732882844,0.0056002927
0,0.0732882844,0.0126603082
0,0.0732882844,0.132308308
0,0.0732882844,0.0181196568
0,0.0732882844,0.084182537
0,0.0732882844,0.001537642
0,0.6524112019,0.0047271129
0,0.0732882844,0.006967422
0,0.0732882844,0.0223098221
0,0.0732882844,0.1467412635
0,0.0732882844,0.0062202597
0,0.0732882844,0.0071173216
0,0.0732882844,0.0004109251
0,0.0732882844,0.0574821445
0,0.0732882844,0.0004938255
0,0.0732882844,0.0002855057
0,0.0732882844,0.0003579026
0,0.0732882844,0.0002852005
0,0.0732882844,0.0082655179
0,0.0732882844,0.0008796436
0,0.6524112019,0.1594150734
0,0.0732882844,0.0002855069
0,0.0732882844,0.1068776165
0,0.0732882844,0.0075626034
0,0.0732882844,0.0154128321
0,0.0732882844,0.1309647308
0,0.0732882844,0.0002973184
0,0.0732882844,0.0066620432
0,0.0732882844,0.907151756
0,0.0732882844,0.0079043225
0,0.0732882844,0.0621509272
0,0.0732882844,0.0002851385
0,0.0732882844,0.7939294088
0,0.0732882844,0.000285788
0,0.0732882844,0.0017432963
0,0.0732882844,0.0132395889
0,0.0732882844,0.0002851395
0,0.0732882844,0.0002851386
0,0.0732882844,0.0233403302
0,0.0732882844,0.0076346904
0,0.0732882844,0.0002851385
0,0.0732882844,0.0004661324
0,0.6524112019,0.0066173568
0,0.3071511292,0.0034384456
0,0.0732882844,0.0018141081
0,0.0732882844,0.0075369089
0,0.0732882844,0.0227292739
0,0.0732882844,0.0089278956
0,0.0732882844,0.0067332777
0,0.0732882844,0.0046728533
0,0.0732882844,0.0073024506
0,0.0732882844,0.0002851405
0,0.0732882844,0.0002863297
0,0.0732882844,0.756893496
0,0.3071511292,0.506205858
0,0.0732882844,0.0002851385
0,0.0732882844,0.0553619264
0,0.6524112019,0.9899443912
0,0.6524112019,0.9899443912
0,0.0732882844,0.2239217873
0,0.0732882844,0.0072304557
0,0.0732882844,0.0002852448
0,0.0732882844,0.0002851606
0,0.0732882844,0.0002852579
0,0.0732882844,0.0098697967
0,0.0732882844,0.0008860662
0,0.0732882844,0.0106393383
0,0.0732882844,0.0088185057
0,0.0732882844,0.0002851385
0,0.0732882844,0.0150959908
0,0.0732882844,0.0025640252
0,0.6524112019,0.3501810914
0,0.0732882844,0.0791550333
0,0.0732882844,0.0213229535
0,0.0732882844,0.0071649128
0,0.0732882844,0.069712915
0,0.0732882844,0.001106742
0,0.0732882844,0.0027544872
0,0.3071511292,0.0097555931
0,0.0732882844,0.0769875126
0,0.0732882844,0.6801294782
0,0.0732882844,0.0072353985
0,0.0732882844,0.0072849437
0,0.0732882844,0.0002851385
0,0.0732882844,0.0008470909
0,0.0732882844,0.0072875845
0,0.0732882844,0.0930804582
0,0.3071511292,0.0670551709
0,0.9558199993,0.8049560008
0,0.7593687696,0.3426905526
0,0.0732882844,0.0838318883
0,0.0732882844,0.9459922967
0,0.3071511292,0.0109287214
0,0.0732882844,0.0034802049
0,0.0732882844,0.0002851442
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002876287
0,0.0732882844,0.0213753146
0,0.3071511292,0.0026055227
0,0.0732882844,0.0025862173
0,0.0732882844,0.0172524184
0,0.0732882844,0.0067817381
0,0.0732882844,0.0002866028
0,0.0732882844,0.0002867311
0,0.0732882844,0.000415643
0,0.0732882844,0.006601372
0,0.0732882844,0.0157835026
0,0.0732882844,0.0072455809
0,0.0732882844,0.0993239972
0,0.0732882844,0.0052903348
0,0.0732882844,0.0074784398
0,0.0732882844,0.0028054016
0,0.9558199993,0.0003516487
0,0.0732882844,0.0036744241
0,0.0732882844,0.0002853234
0,0.0732882844,0.0995193412
0,0.0732882844,0.0002853571
0,0.0732882844,0.0002859909
0,0.0732882844,0.0995193412
0,0.0732882844,0.0002956962
0,0.0732882844,0.008348278
0,0.0732882844,0.008348278
0,0.0732882844,0.0007589589
0,0.0732882844,0.0065759517
0,0.0732882844,0.7396576993
0,0.0732882844,0.004043559
0,0.0732882844,0.0007078581
0,0.0732882844,0.0072125475
0,0.0732882844,0.0002877964
0,0.0732882844,0.0137077985
0,0.0732882844,0.0995193412
0,0.0732882844,0.0039615897
0,0.0732882844,0.0032963775
0,0.0732882844,0.0002851385
0,0.0732882844,0.0276645782
0,0.3071511292,0.0030783305
0,0.0732882844,0.000459941
0,0.3071511292,0.0067078274
0,0.3071511292,0.0173795966
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072353195
0,0.9558199993,0.9881944333
0,0.0732882844,0.000451556
0,0.0732882844,0.0088917916
0,0.0732882844,0.0087184585
0,0.0732882844,0.0002855069
0,0.0732882844,0.0566994259
0,0.0732882844,0.1018138976
0,0.3071511292,0.0646715896
0,0.0732882844,0.0024752881
0,0.0732882844,0.0380799177
0,0.0732882844,0.0024866214
0,0.0732882844,0.0068397804
0,0.0732882844,0.0072344489
0,0.3071511292,0.1595640437
0,0.3071511292,0.0007805741
0,0.0732882844,0.0002851385
0,0.3071511292,0.2338962399
0,0.0732882844,0.0005788967
0,0.0732882844,0.4410332932
0,0.0732882844,0.000285271
0,0.3071511292,0.0010407026
0,0.0732882844,0.0002851388
0,0.0732882844,0.0099676905
0,0.3071511292,0.163938841
0,0.3071511292,0.2912553537
0,0.0732882844,0.0051031699
0,0.0732882844,0.0108119696
0,0.0732882844,0.0944060435
0,0.0732882844,0.0804408729
0,0.0732882844,0.0068273896
0,0.0732882844,0.0804408729
0,0.0732882844,0.00303589
0,0.0732882844,0.0072329933
0,0.0732882844,0.0004461543
0,0.0732882844,0.0769875126
0,0.3071511292,0.1192155462
0,0.0732882844,0.0976827759
0,0.0732882844,0.0804408729
0,0.0732882844,0.0804408729
0,0.0732882844,0.2602995348
0,0.0732882844,0.0036197195
0,0.0732882844,0.0072348361
0,0.3071511292,0.1000499935
0,0.0732882844,0.0010902553
0,0.0732882844,0.007284418
0,0.0732882844,0.0781628429
0,0.0732882844,0.0002851385
0,0.0732882844,0.0003529484
0,0.3071511292,0.0002880451
0,0.0732882844,0.0054397661
0,0.6524112019,0.0236864105
0,0.0732882844,0.0072074358
0,0.0732882844,0.0074122144
0,0.0732882844,0.0013980082
0,0.0732882844,0.0856488489
0,0.0732882844,0.0062086366
0,0.0732882844,0.8102947434
0,0.0732882844,0.0058528576
0,0.0732882844,0.0574821445
0,0.0732882844,0.0023407971
0,0.0732882844,0.0002985512
0,0.3071511292,0.0075738107
0,0.3071511292,0.0015530617
0,0.0732882844,0.1543099683
0,0.0732882844,0.0088065411
0,0.0732882844,0.0072353575
0,0.3071511292,0.2535941079
0,0.0732882844,0.0002890508
0,0.0732882844,0.0013518223
0,0.0732882844,0.0053585446
0,0.0732882844,0.0277742382
0,0.6524112019,0.0011010737
0,0.3071511292,0.7928356899
0,0.0732882844,0.0077383084
0,0.0732882844,0.0274308064
0,0.7593687696,0.4417636429
0,0.0732882844,0.0002857716
0,0.8069125987,0.3324220046
0,0.0732882844,0.0071422396
0,0.3071511292,0.4991562541
0,0.0732882844,0.00718982
0,0.0732882844,0.1878060795
0,0.0732882844,0.0071824636
0,0.0732882844,0.0003306408
0,0.0732882844,0.0047781778
0,0.0732882844,0.011658365
0,0.3071511292,0.0002983295
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002858778
0,0.0732882844,0.0072353997
0,0.0732882844,0.0072353787
0,0.0732882844,0.0002851982
0,0.0732882844,0.0002893353
0,0.0732882844,0.0068698285
0,0.0732882844,0.0006104473
0,0.0732882844,0.0055531874
0,0.0732882844,0.0013160392
0,0.0732882844,0.0002851386
0,0.3071511292,0.0002862742
0,0.0732882844,0.015234208
0,0.0732882844,0.1244610386
0,0.9558199993,0.0197416123
0,0.3071511292,0.012404589
0,0.7593687696,0.7550334432
0,0.0732882844,0.0002851397
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002855249
0,0.0732882844,0.0002909473
0,0.0732882844,0.0002932918
0,0.0732882844,0.0068703282
0,0.0732882844,0.003296461
0,0.0732882844,0.0002851541
0,0.0732882844,0.0033890774
0,0.0732882844,0.0966052455
0,0.0732882844,0.0966052455
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072349373
0,0.0732882844,0.0952064123
0,0.9558199993,0.012215238
0,0.0732882844,0.0032227331
0,0.0732882844,0.0160886348
0,0.6524112019,0.0072794306
0,0.0732882844,0.0073206177
0,0.0732882844,0.0072583731
0,0.0732882844,0.0018141081
0,0.0732882844,0.0003001874
0,0.0732882844,0.0106584721
0,0.7593687696,0.0935085169
0,0.0732882844,0.0083144835
0,0.0732882844,0.0083144835
0,0.0732882844,0.0070653155
0,0.0732882844,0.0010097895
0,0.3071511292,0.3033456149
0,0.0732882844,0.0017905123
0,0.0732882844,0.0062223788
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002851972
0,0.3071511292,0.000331299
0,0.0732882844,0.034194324
0,0.0732882844,0.0004219743
0,0.0732882844,0.0548073701
0,0.0732882844,0.0882881654
0,0.0732882844,0.0885051698
0,0.0732882844,0.0002851385
0,0.0732882844,0.0903043302
0,0.0732882844,0.0006773954
0,0.0732882844,0.0002855584
0,0.0732882844,0.0002851385
0,0.0732882844,0.0064400692
0,0.0732882844,0.0005950954
0,0.0732882844,0.0774953965
0,0.0732882844,0.0002851391
0,0.0732882844,0.004184135
0,0.0732882844,0.00757667
0,0.0732882844,0.0190768805
0,0.0732882844,0.0022047186
0,0.9558199993,0.0003771508
0,0.0732882844,0.0828020484
0,0.0732882844,0.0002853471
0,0.0732882844,0.0107412894
0,0.0732882844,0.0458570283
0,0.3071511292,0.5616029511
0,0.3071511292,0.0002851457
0,0.0732882844,0.0107646209
0,0.0732882844,0.0041273905
0,0.3071511292,0.004421355
0,0.0732882844,0.0600582025
0,0.0732882844,0.0089351913
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002851416
0,0.0732882844,0.0002914279
0,0.0732882844,0.0452312978
0,0.3071511292,0.0013549433
0,0.0732882844,0.0574821445
0,0.0732882844,0.0071131647
0,0.0732882844,0.0050772695
0,0.0732882844,0.0002851385
0,0.0732882844,0.0076213631
0,0.0732882844,0.0740990453
0,0.0732882844,0.0022580156
0,0.0732882844,0.0056997706
0,0.0732882844,0.0003070676
0,0.0732882844,0.0769875126
0,0.0732882844,0.0027087248
0,0.0732882844,0.0002881567
0,0.0732882844,0.0040389673
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0769875126
0,0.0732882844,0.0002855069
0,0.0732882844,0.0286517587
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0773256046
0,0.0732882844,0.0771563102
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0771563102
0,0.0732882844,0.0842201054
0,0.0732882844,0.0002855082
0,0.0732882844,0.0002855069
0,0.0732882844,0.0771563102
0,0.0732882844,0.1033749023
0,0.0732882844,0.0769875126
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855184
0,0.0732882844,0.0003163911
0,0.0732882844,0.0002851385
0,0.0732882844,0.0962444452
0,0.0732882844,0.0002855069
0,0.0732882844,0.0771563102
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0773256046
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0844656807
0,0.0732882844,0.0769875126
0,0.0732882844,0.0072354
0,0.0732882844,0.0002863978
0,0.0732882844,0.0002863935
0,0.0732882844,0.0774953965
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855082
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0003003956
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0769875126
0,0.0732882844,0.0771563102
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072354242
0,0.0732882844,0.0002855069
0,0.0732882844,0.0804264957
0,0.0732882844,0.0006790603
0,0.0732882844,0.0769875126
0,0.0732882844,0.0967541053
0,0.0732882844,0.0769875126
0,0.0732882844,0.0771563102
0,0.0732882844,0.0769875126
0,0.0732882844,0.0769875126
0,0.0732882844,0.0769875126
0,0.0732882844,0.0902093781
0,0.0732882844,0.0002851518
0,0.0732882844,0.0066998199
0,0.0732882844,0.007248807
0,0.0732882844,0.0072413003
0,0.0732882844,0.1192978983
0,0.0732882844,0.0005567601
0,0.3071511292,0.0002855353
0,0.0732882844,0.0036182924
0,0.3071511292,0.1083592456
0,0.3071511292,0.0071023102
0,0.3071511292,0.000286048
0,0.3071511292,0.0065927973
0,0.0732882844,0.0003022192
0,0.0732882844,0.0249472948
0,0.0732882844,0.0104415722
0,0.0732882844,0.0002853825
0,0.3071511292,0.0229594099
0,0.0732882844,0.0072452978
0,0.0732882844,0.0022634434
0,0.0732882844,0.000297913
0,0.0732882844,0.0066905155
0,0.0732882844,0.0119296449
0,0.0732882844,0.0771563102
0,0.0732882844,0.0004997623
0,0.0732882844,0.0009266843
0,0.0732882844,0.0027913457
0,0.0732882844,0.0061192641
0,0.0732882844,0.0072358027
0,0.0732882844,0.0072386808
0,0.0732882844,0.0998927541
0,0.0732882844,0.0075284523
0,0.0732882844,0.038084184
0,0.0732882844,0.0002948352
0,0.3071511292,0.0024852289
0,0.3071511292,0.0002851709
0,0.0732882844,0.005449253
0,0.0732882844,0.031735604
0,0.0732882844,0.031735604
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072935022
0,0.7593687696,0.7361402051
0,0.3071511292,0.0002851385
0,0.0732882844,0.007239455
0,0.0732882844,0.0027652805
0,0.0732882844,0.0129333338
0,0.0732882844,0.2092452078
0,0.0732882844,0.010651008
0,0.0732882844,0.0003017013
0,0.0732882844,0.007126986
0,0.0732882844,0.0114873899
0,0.0732882844,0.0002852005
0,0.0732882844,0.0002910986
0,0.0732882844,0.0002978615
0,0.0732882844,0.0005004086
0,0.0732882844,0.0003103038
0,0.0732882844,0.0524776169
0,0.0732882844,0.0804408729
0,0.0732882844,0.0002927895
0,0.0732882844,0.0367414799
0,0.0732882844,0.007235477
0,0.3071511292,0.0070866539
0,0.0732882844,0.1601581396
0,0.0732882844,0.007235372
0,0.0732882844,0.0070278654
0,0.0732882844,0.0692897733
0,0.0732882844,0.0022220647
0,0.0732882844,0.0769875126
0,0.0732882844,0.000286429
0,0.0732882844,0.0002855825
0,0.0732882844,0.0010949328
0,0.3071511292,0.0031983263
0,0.3071511292,0.0003592154
0,0.3071511292,0.0072569632
0,0.0732882844,0.0071098083
0,0.3071511292,0.7941930529
0,0.0732882844,0.0103630942
0,0.0732882844,0.0067782324
0,0.3071511292,0.0002919451
0,0.3071511292,0.000302935
0,0.0732882844,0.0071109276
0,0.0732882844,0.0080756034
0,0.0732882844,0.0002852358
0,0.0732882844,0.0097475003
0,0.0732882844,0.0181809596
0,0.0732882844,0.0002919399
0,0.0732882844,0.0006618914
0,0.0732882844,0.0076128727
0,0.0732882844,0.0072322362
0,0.0732882844,0.008052306
0,0.0732882844,0.0022052036
0,0.0732882844,0.5326080771
0,0.0732882844,0.0189661823
0,0.0732882844,0.0002851388
0,0.0732882844,0.0349878502
0,0.0732882844,0.0078168071
0,0.8069125987,0.156186197
0,0.0732882844,0.0850430408
0,0.0732882844,0.119104217
0,0.0732882844,0.0068861103
0,0.0732882844,0.08312503
0,0.0732882844,0.0007456579
0,0.0732882844,0.0140023662
0,0.3071511292,0.3211050232
0,0.3071511292,0.0033972649
0,0.3071511292,0.107598683
0,0.3071511292,0.0036236782
0,0.0732882844,0.0072383747
0,0.0732882844,0.0072354013
0,0.0732882844,0.4619050522
0,0.0732882844,0.0009488817
0,0.0732882844,0.0004690106
0,0.0732882844,0.000490757
0,0.0732882844,0.0844656807
0,0.0732882844,0.0107349224
0,0.0732882844,0.0002851385
0,0.0732882844,0.0092549837
0,0.0732882844,0.0002851385
0,0.6524112019,0.0035212549
0,0.0732882844,0.0072578812
0,0.0732882844,0.0268322123
0,0.0732882844,0.0002876535
0,0.0732882844,0.0003505617
0,0.0732882844,0.1891884406
0,0.0732882844,0.0076594441
0,0.0732882844,0.0072271361
0,0.0732882844,0.0004666864
0,0.0732882844,0.0742272071
0,0.3071511292,0.0005630666
0,0.0732882844,0.2425071585
0,0.3071511292,0.007680902
0,0.0732882844,0.0002907736
0,0.3071511292,0.0072354323
0,0.0732882844,0.0027870163
0,0.0732882844,0.0063130779
0,0.0732882844,0.0052307034
0,0.0732882844,0.0045309857
0,0.6524112019,0.007230763
0,0.0732882844,0.0002939295
0,0.0732882844,0.0002851385
0,0.0732882844,0.0018042142
0,0.0732882844,0.0649167525
0,0.0732882844,0.0049272251
0,0.0732882844,0.0003339555
0,0.0732882844,0.007323294
0,0.6524112019,0.259793735
0,0.6524112019,0.001307645
0,0.0732882844,0.0005986457
0,0.0732882844,0.0002851385
0,0.0732882844,0.0298961978
0,0.0732882844,0.0076908015
0,0.0732882844,0.0003778973
0,0.0732882844,0.0003204733
0,0.3071511292,0.0083865362
0,0.0732882844,0.00028539
0,0.3071511292,0.0002851385
0,0.0732882844,0.0073853902
0,0.0732882844,0.0008468017
0,0.0732882844,0.0002851445
0,0.9558199993,0.1435854464
0,0.9558199993,0.7939296505
0,0.0732882844,0.000319657
0,0.0732882844,0.4203222115
0,0.0732882844,0.0067366627
0,0.0732882844,0.0076049741
0,0.6524112019,0.8727775764
0,0.0732882844,0.0054973616
0,0.0732882844,0.0034258668
0,0.3071511292,0.0002851385
0,0.0732882844,0.0106592682
0,0.0732882844,0.0003414461
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002851698
0,0.3071511292,0.0002852003
0,0.0732882844,0.0003261743
0,0.0732882844,0.0002852146
0,0.0732882844,0.0003119454
0,0.0732882844,0.1184891403
0,0.0732882844,0.0003274369
0,0.0732882844,0.0233811609
0,0.0732882844,0.0081663191
0,0.9558199993,0.9215134022
0,0.0732882844,0.0002851385
0,0.0732882844,0.1336198034
0,0.0732882844,0.0982841135
0,0.0732882844,0.106651316
0,0.0732882844,0.0045320523
0,0.0732882844,0.8279735874
0,0.0732882844,0.2693100853
0,0.8069125987,0.0045053641
0,0.0732882844,0.121855998
0,0.0732882844,0.1030316155
0,0.0732882844,0.1006650112
0,0.0732882844,0.0135035131
0,0.0732882844,0.0003196428
0,0.9558199993,0.0539840044
0,0.0732882844,0.0574821445
0,0.0732882844,0.0003005392
0,0.0732882844,0.0106763654
0,0.6524112019,0.0003076778
0,0.0732882844,0.7939294088
0,0.0732882844,0.0002851412
0,0.0732882844,0.0002881672
0,0.0732882844,0.0002948773
0,0.0732882844,0.0151006509
0,0.0732882844,0.0002851385
0,0.0732882844,0.0785406956
0,0.0732882844,0.0002890119
0,0.0732882844,0.0079958106
0,0.0732882844,0.0338664382
0,0.0732882844,0.0059965677
0,0.0732882844,0.0025694588
0,0.0732882844,0.0011779235
0,0.0732882844,0.0355678764
0,0.0732882844,0.0073697044
0,0.7593687696,0.0002898405
0,0.0732882844,0.0002939854
0,0.0732882844,0.0106637566
0,0.0732882844,0.0072239327
0,0.3071511292,0.0072574839
0,0.0732882844,0.0002851385
0,0.0732882844,0.0088970273
0,0.0732882844,0.0129124463
0,0.0732882844,0.0002851474
0,0.0732882844,0.0106303255
0,0.0732882844,0.0006416199
0,0.0732882844,0.0346676175
0,0.0732882844,0.2058293616
0,0.0732882844,0.0313368241
0,0.6524112019,0.0002851416
0,0.0732882844,0.079650434
0,0.0732882844,0.0072353633
0,0.0732882844,0.0072005659
0,0.0732882844,0.0003249332
0,0.0732882844,0.008290965
0,0.0732882844,0.011766646
0,0.0732882844,0.0002965087
0,0.0732882844,0.1480467756
0,0.0732882844,0.0072334911
0,0.0732882844,0.007296254
0,0.0732882844,0.0002851444
0,0.0732882844,0.0065697285
0,0.0732882844,0.0074496556
0,0.3071511292,0.008327559
0,0.3071511292,0.2048433317
0,0.0732882844,0.0110593902
0,0.0732882844,0.0045690679
0,0.3071511292,0.0069380493
0,0.0732882844,0.0002948612
0,0.0732882844,0.0003555962
0,0.0732882844,0.2003788422
0,0.6524112019,0.0004960907
0,0.0732882844,0.0004215055
0,0.0732882844,0.0289713527
0,0.0732882844,0.3147974832
0,0.0732882844,0.082753396
0,0.0732882844,0.0055476548
0,0.0732882844,0.0004747771
0,0.3071511292,0.344910259
0,0.0732882844,0.0006337396
0,0.9558199993,0.0014464998
0,0.3071511292,0.0002873201
0,0.0732882844,0.0155134842
0,0.0732882844,0.0072294836
0,0.0732882844,0.0008363477
0,0.0732882844,0.0003164544
0,0.0732882844,0.0804408729
0,0.0732882844,0.0804408729
0,0.0732882844,0.0110122641
0,0.0732882844,0.0007875893
0,0.0732882844,0.0508522308
0,0.8069125987,0.0002900114
0,0.0732882844,0.0248168148
0,0.0732882844,0.2585945717
0,0.0732882844,0.0072354577
0,0.0732882844,0.6906872734
0,0.0732882844,0.0070953582
0,0.0732882844,0.0002851391
0,0.0732882844,0.0002851386
0,0.0732882844,0.0002855315
0,0.0732882844,0.0072354082
0,0.0732882844,0.1261822883
0,0.0732882844,0.0002851387
0,0.0732882844,0.0002856346
0,0.0732882844,0.0005125411
0,0.0732882844,0.0005986457
0,0.0732882844,0.002017551
0,0.3071511292,0.0003204872
0,0.6524112019,0.0006071755
0,0.0732882844,0.0011394744
0,0.0732882844,0.0003321928
0,0.0732882844,0.0002864453
0,0.0732882844,0.0072913867
0,0.0732882844,0.3674444785
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002851492
0,0.0732882844,0.000291006
0,0.0732882844,0.0002851414
0,0.0732882844,0.0002851385
0,0.8069125987,0.007235224
0,0.0732882844,0.0004823972
0,0.0732882844,0.000425477
0,0.0732882844,0.4448322231
0,0.3071511292,0.0002857622
0,0.3071511292,0.0002851386
0,0.3071511292,0.0004310471
0,0.0732882844,0.0068620969
0,0.0732882844,0.009620571
0,0.0732882844,0.0044849272
0,0.3071511292,0.0002977515
0,0.0732882844,0.0002851387
0,0.0732882844,0.0002851385
0,0.0732882844,0.1337936159
0,0.0732882844,0.0002875088
0,0.0732882844,0.0637196439
0,0.3071511292,0.0203111522
